dataset,model,winter_season,train_start,train_end,val_start,val_end,train_days,test_days,rmse_train,rmse_val,rmse_average,train_day_count,test_day_count,R1,C1,g
EOH0567_merged_30min.parquet,1C1R1P1S,2021-2022,08/12/2021 00:00,23/02/2022 23:30,03/12/2021 00:00,08/02/2022 23:30,"2021-12-08,2021-12-16,2022-01-03,2022-01-11,2022-01-31,2022-02-03,2022-02-04,2022-02-06,2022-02-19,2022-02-23","2021-12-03,2021-12-05,2021-12-21,2022-01-25,2022-02-08",0.267043537,0.321156913,0.294100225,10,5,0.004946027,94753235.1,2.86622606
EOH0570_merged_30min.parquet,1C1R1P1S,2021-2022,19/12/2021 00:00,17/02/2022 23:30,03/12/2021 00:00,24/02/2022 23:30,"2021-12-19,2021-12-27,2022-01-05,2022-01-15,2022-01-17,2022-02-04,2022-02-08,2022-02-10,2022-02-13,2022-02-17","2021-12-03,2022-02-01,2022-02-12,2022-02-23,2022-02-24",0.686451161,0.754776982,0.720614071,10,5,0.008926667,32169475.68,1.00E-06
EOH0571_merged_30min.parquet,1C1R1P1S,2021-2022,05/12/2021 00:00,24/02/2022 23:30,09/12/2021 00:00,10/02/2022 23:30,"2021-12-05,2021-12-22,2021-12-30,2022-01-01,2022-01-04,2022-01-07,2022-01-21,2022-01-22,2022-02-15,2022-02-24","2021-12-09,2021-12-10,2022-01-20,2022-01-23,2022-02-10",0.278354615,0.217699838,0.248027227,10,5,0.004639732,204031406.4,19.50834559
EOH0574_merged_30min.parquet,1C1R1P1S,2021-2022,05/12/2021 00:00,22/02/2022 23:30,06/12/2021 00:00,13/02/2022 23:30,"2021-12-05,2021-12-08,2021-12-13,2021-12-21,2021-12-28,2021-12-30,2022-01-26,2022-02-11,2022-02-15,2022-02-22","2021-12-06,2022-01-12,2022-01-20,2022-02-09,2022-02-13",0.521617081,0.413563996,0.467590539,10,5,0.003274967,299999999.9,2.930378258
EOH0575_merged_30min.parquet,1C1R1P1S,2021-2022,11/12/2021 00:00,17/02/2022 23:30,12/12/2021 00:00,01/02/2022 23:30,"2021-12-11,2022-01-02,2022-01-20,2022-01-25,2022-01-28,2022-02-02,2022-02-07,2022-02-09,2022-02-10,2022-02-17","2021-12-12,2021-12-15,2021-12-21,2021-12-23,2022-02-01",0.342363861,0.348154035,0.345258948,10,5,0.00570437,52373660.78,3.307103308
EOH0576_merged_30min.parquet,1C1R1P1S,2021-2022,06/12/2021 00:00,28/02/2022 23:30,24/12/2021 00:00,04/02/2022 23:30,"2021-12-06,2021-12-16,2021-12-17,2021-12-19,2021-12-28,2022-01-21,2022-02-03,2022-02-10,2022-02-19,2022-02-28","2021-12-24,2022-01-23,2022-01-25,2022-01-27,2022-02-04",0.709018001,0.527835986,0.618426993,10,5,0.016631085,24166372.09,3.322298965
EOH0577_merged_30min.parquet,1C1R1P1S,2021-2022,02/12/2021 00:00,15/02/2022 23:30,18/12/2021 00:00,23/02/2022 23:30,"2021-12-02,2021-12-10,2021-12-14,2021-12-25,2021-12-27,2022-01-11,2022-01-21,2022-02-09,2022-02-11,2022-02-15","2021-12-18,2022-01-02,2022-02-14,2022-02-17,2022-02-23",0.568811269,0.805258959,0.687035114,10,5,0.005811449,30885297.34,9.635982154
EOH0578_merged_30min.parquet,1C1R1P1S,2021-2022,01/12/2021 00:00,16/02/2022 23:30,03/12/2021 00:00,10/02/2022 23:30,"2021-12-01,2021-12-10,2021-12-15,2021-12-29,2022-01-05,2022-01-06,2022-01-07,2022-01-29,2022-02-08,2022-02-16","2021-12-03,2021-12-21,2021-12-24,2022-02-09,2022-02-10",0.561188158,0.655199904,0.608194031,10,5,0.007743347,38038058.05,1.00E-06
EOH0581_merged_30min.parquet,1C1R1P1S,2021-2022,02/12/2021 00:00,29/01/2022 23:30,27/12/2021 00:00,25/02/2022 23:30,"2021-12-02,2021-12-03,2021-12-07,2021-12-10,2021-12-15,2022-01-04,2022-01-05,2022-01-13,2022-01-16,2022-01-29","2021-12-27,2022-01-01,2022-01-15,2022-01-31,2022-02-25",0.88987459,0.582399464,0.736137027,10,5,0.002177815,300000000,29.99999999
EOH0582_merged_30min.parquet,1C1R1P1S,2021-2022,04/12/2021 00:00,26/02/2022 23:30,07/12/2021 00:00,25/01/2022 23:30,"2021-12-04,2021-12-31,2022-01-06,2022-01-13,2022-01-15,2022-01-17,2022-02-04,2022-02-18,2022-02-25,2022-02-26","2021-12-07,2022-01-02,2022-01-20,2022-01-23,2022-01-25",0.66860457,0.751483203,0.710043886,10,5,0.006830044,24779531.71,3.244564098
EOH0603_merged_30min.parquet,1C1R1P1S,2021-2022,05/12/2021 00:00,27/02/2022 23:30,17/12/2021 00:00,26/02/2022 23:30,"2021-12-05,2021-12-15,2021-12-18,2021-12-29,2022-01-14,2022-01-20,2022-02-01,2022-02-19,2022-02-24,2022-02-27","2021-12-17,2021-12-20,2022-01-23,2022-02-16,2022-02-26",0.592663958,0.732829911,0.662746934,10,5,0.00435359,85407234.76,1.00E-06
EOH0616_merged_30min.parquet,1C1R1P1S,2020-2021,26/12/2020 00:00,20/02/2021 23:30,11/01/2021 00:00,26/02/2021 23:30,"2020-12-26,2020-12-28,2021-01-05,2021-01-09,2021-01-13,2021-01-18,2021-01-27,2021-01-30,2021-02-18,2021-02-20","2021-01-11,2021-01-23,2021-02-05,2021-02-25,2021-02-26",0.269859899,0.295664859,0.282762379,10,5,0.002238261,136395203.8,1.00E-06
EOH0618_merged_30min.parquet,1C1R1P1S,2021-2022,02/12/2021 00:00,21/02/2022 23:30,05/01/2022 00:00,19/02/2022 23:30,"2021-12-02,2021-12-24,2022-01-15,2022-01-16,2022-01-18,2022-01-30,2022-01-31,2022-02-02,2022-02-16,2022-02-21","2022-01-05,2022-01-13,2022-02-08,2022-02-11,2022-02-19",0.891450631,0.747024526,0.819237578,10,5,0.004379636,56963795.63,1.00E-06
EOH0630_merged_30min.parquet,1C1R1P1S,2021-2022,17/12/2021 00:00,19/02/2022 23:30,24/12/2021 00:00,21/02/2022 23:30,"2021-12-17,2021-12-20,2021-12-22,2022-01-04,2022-01-07,2022-01-13,2022-01-25,2022-02-01,2022-02-05,2022-02-19","2021-12-24,2022-01-03,2022-01-11,2022-01-14,2022-02-21",0.546356854,0.669100713,0.607728784,10,5,0.007681695,35994913.08,1.00E-06
EOH0632_merged_30min.parquet,1C1R1P1S,2021-2022,15/12/2021 00:00,08/01/2022 23:30,07/12/2021 00:00,03/01/2022 23:30,"2021-12-15,2021-12-18,2021-12-19,2021-12-23,2021-12-25,2021-12-26,2021-12-28,2021-12-31,2022-01-04,2022-01-08","2021-12-07,2021-12-09,2021-12-21,2021-12-30,2022-01-03",0.718259225,0.947944504,0.833101864,10,5,0.00095746,41900900.96,29.99999999
EOH0643_merged_30min.parquet,1C1R1P1S,2021-2022,10/12/2021 00:00,19/02/2022 23:30,12/12/2021 00:00,22/02/2022 23:30,"2021-12-10,2021-12-19,2021-12-31,2022-01-02,2022-01-03,2022-02-02,2022-02-09,2022-02-12,2022-02-18,2022-02-19","2021-12-12,2022-01-08,2022-01-21,2022-02-11,2022-02-22",0.516506576,0.763679419,0.640092997,10,5,0.006308493,18315061.07,3.180604688
EOH0645_merged_30min.parquet,1C1R1P1S,2021-2022,17/12/2021 00:00,28/02/2022 23:30,08/12/2021 00:00,30/01/2022 23:30,"2021-12-17,2022-01-03,2022-01-05,2022-01-21,2022-01-22,2022-01-26,2022-02-16,2022-02-18,2022-02-27,2022-02-28","2021-12-08,2021-12-11,2021-12-15,2022-01-24,2022-01-30",0.470270801,0.418526906,0.444398853,10,5,0.005992646,68410730.57,9.932297155
EOH0648_merged_30min.parquet,1C1R1P1S,2021-2022,26/01/2022 00:00,23/02/2022 23:30,28/01/2022 00:00,24/02/2022 23:30,"2022-01-26,2022-01-29,2022-01-30,2022-02-07,2022-02-08,2022-02-12,2022-02-17,2022-02-19,2022-02-22,2022-02-23","2022-01-28,2022-01-31,2022-02-04,2022-02-16,2022-02-24",0.455034786,0.578491311,0.516763048,10,5,0.003580442,73943949.34,10.28270669
EOH0651_merged_30min.parquet,1C1R1P1S,2021-2022,07/12/2021 00:00,14/01/2022 23:30,08/12/2021 00:00,17/12/2021 23:30,"2021-12-07,2021-12-12,2021-12-16,2021-12-19,2021-12-20,2022-01-09,2022-01-10,2022-01-12,2022-01-13,2022-01-14","2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-17",0.603157434,0.748407053,0.675782244,10,5,0.003797673,53631532.49,29.9999999
EOH0652_merged_30min.parquet,1C1R1P1S,2021-2022,03/12/2021 00:00,15/02/2022 23:30,01/12/2021 00:00,12/02/2022 23:30,"2021-12-03,2021-12-13,2021-12-14,2021-12-21,2022-01-01,2022-01-11,2022-01-15,2022-01-17,2022-02-02,2022-02-15","2021-12-01,2021-12-08,2022-01-16,2022-01-27,2022-02-12",0.407841884,0.374390189,0.391116036,10,5,0.004565721,112771038.6,3.506045798
EOH0653_merged_30min.parquet,1C1R1P1S,2021-2022,07/01/2022 00:00,18/02/2022 23:30,06/01/2022 00:00,26/02/2022 23:30,"2022-01-07,2022-01-09,2022-01-15,2022-01-25,2022-01-30,2022-02-01,2022-02-08,2022-02-15,2022-02-16,2022-02-18","2022-01-06,2022-01-13,2022-01-24,2022-02-05,2022-02-26",0.867440383,0.764356965,0.815898674,10,5,0.01536069,27228835.03,1.00E-06
EOH0655_merged_30min.parquet,1C1R1P1S,2020-2021,04/12/2020 00:00,27/02/2021 23:30,09/12/2020 00:00,14/01/2021 23:30,"2020-12-04,2020-12-20,2020-12-21,2020-12-24,2020-12-30,2021-01-08,2021-01-10,2021-02-01,2021-02-25,2021-02-27","2020-12-09,2020-12-22,2021-01-05,2021-01-13,2021-01-14",0.329219951,0.277802289,0.30351112,10,5,0.005486044,139945643.5,12.83854205
EOH0663_merged_30min.parquet,1C1R1P1S,2021-2022,09/12/2021 00:00,28/02/2022 23:30,03/12/2021 00:00,03/02/2022 23:30,"2021-12-09,2021-12-10,2022-01-07,2022-01-09,2022-01-11,2022-01-15,2022-01-23,2022-01-29,2022-02-21,2022-02-28","2021-12-03,2021-12-06,2022-01-08,2022-01-21,2022-02-03",0.804934429,0.702260344,0.753597386,10,5,0.007670021,16932493.46,1.00E-06
EOH0667_merged_30min.parquet,1C1R1P1S,2021-2022,02/12/2021 00:00,20/02/2022 23:30,01/12/2021 00:00,25/02/2022 23:30,"2021-12-02,2021-12-03,2021-12-13,2021-12-24,2022-01-08,2022-01-13,2022-01-26,2022-01-27,2022-01-30,2022-02-20","2021-12-01,2021-12-16,2022-01-19,2022-02-09,2022-02-25",0.453328962,0.741058785,0.597193873,10,5,0.001355334,77914590.39,30
